,tf_idf,word
30115,0.4750621061260727,recoil
34130,0.47506152793331435,southshore
18576,0.4750603643678763,idnt
26490,0.4750603643678763,oldnavy
22606,0.475059775240626,lsgs
20075,0.47503367004875,jittery
33318,0.47503367004875,skreeeeeek
28925,0.47502948319681976,prettiest
25626,0.4750131831782397,nigas
12113,0.47498413172176635,dyckman
27310,0.47498413172176635,papis
19698,0.4749649698881283,itttttttttt
16293,0.474944174029096,greatfalls
36799,0.4749416809694303,themorningjolt
26494,0.4749151560712358,oldschool
26983,0.4749003662901852,outwrite
11503,0.4748406082893697,doingtoomuch
25455,0.4748381915640005,nevadaozone
28552,0.4748381915640005,populate
32935,0.4748312957398545,shudder
23631,0.47481165369043105,mellish
21443,0.47480412629581786,lavaca
12120,0.4747577475837674,dyingnaked
15334,0.47475188950084396,garrard
5582,0.4747466603483514,blerg
36438,0.4747429476148644,tedx
28451,0.4746874783524984,polkton
41180,0.4746588010591132,wonna
15936,0.4746508964788848,golow
36394,0.4746464450121371,teamthemost
26680,0.4746295298339741,ooooooooh
8017,0.47461273022577244,childress
31076,0.47459581540164886,rollerbladinf
13920,0.47458803346168604,fincher
38390,0.4745781501164027,twinkie
27902,0.47457806519445045,phewwy
20210,0.4745727192913076,jsinlegacy
3813,0.47451390883261224,astonishingly
23503,0.47450341712521704,mdw
34992,0.4744980942080239,stormstownstorm
8454,0.47449021711710715,clockwork
27868,0.474481478918822,pfff
41898,0.4744695276888273,yolks
13323,0.4744526276483119,eyez
14800,0.47441944269077396,friggn
25979,0.47441944269077396,nothn
14898,0.4743974572742383,fsl
25363,0.4743974572742383,negativity
37615,0.4743780717219476,toowettogooutside
10684,0.47436434131711647,delayd
38244,0.4743040677130544,tuners
34829,0.4742452856630761,steves
33553,0.4742237686650195,smeal
26414,0.47421192079915253,ohyea
32755,0.4741420081436375,shleepy
18989,0.47413957918897665,inconvenienced
23292,0.47413957918897665,masterbase
9670,0.47413706771543707,crazykentuckyweather
15130,0.4741236633035284,fused
22596,0.47412364665711176,loz
27665,0.4740937801987157,pemplum
41877,0.47409368795979046,yippeee
14359,0.47406275993141134,fomfest
11880,0.4740564676941684,dropdeadgorgeous
20071,0.47404777416154115,jinxing
9215,0.47403284425165687,conversationss
19750,0.4740091430397303,iwu
34819,0.4740091430397303,stereotypical
21348,0.4739911173880834,lapoint
41896,0.4739831176703352,yol
13081,0.4739565616542627,everywheres
19221,0.47393639109926433,insidious
12690,0.47392798423658433,enjoing
15298,0.47389747460565423,gangsterest
33522,0.47389320840862503,smackdown
27561,0.47389047702041315,pbwy
33094,0.4738872415803347,sillyhumans
1898,0.4738833680635,85pbrford
33099,0.47387609883149723,silverlake
15829,0.4738575108768546,gmaz
17983,0.4738307967554335,hoorah
4417,0.47378451710683994,baloney
24325,0.47377463992283647,mofoos
6143,0.47374790256209615,boyfrand
38800,0.47373781071211807,uniquefact
23115,0.47369915312033134,mapoli
23259,0.47369915312033134,masen
7686,0.4736642680720278,cgeo
15490,0.4736642680720278,geocaching
32063,0.4736642680720278,sdsq
5814,0.4736491825909146,boeing
15872,0.47363984244202917,goddesses
38713,0.4736261478468414,undergraduate
23103,0.47362043488524636,manual
5348,0.47361503235817853,biotch
17280,0.4736053403229181,heathrow
36419,0.4735852012702294,teched
3351,0.47356752301081395,anyplace
11370,0.47351873434201985,distrurbing
22190,0.47351336534673594,lndmrksummr
38440,0.47351336534673594,twizzlers
17780,0.4735130157349244,hobos
11131,0.47348582116554794,diggingdiggingdigging
31419,0.47346231735342753,saaaaad
932,0.4734601046678577,2tornados2cities1day
15881,0.4734601046678577,godispickingonme
11729,0.47345989843538033,doyouknowwhoiam
27577,0.4734549603920218,pdxstyle
40123,0.4734549603920218,wearever
28782,0.47345250535892197,prayforthevictims
17798,0.4734484428314793,hogan
5162,0.4734191283160675,bex
3194,0.4733977075104338,anemia
18366,0.4733930822029213,hurries
40122,0.4733853404388611,wearetuscaloosa
20077,0.47337923539209537,jizz
26550,0.47337923539209537,omgjustsoepic
3716,0.4733351000007785,ashly
253,0.4733294839485437,10tv
16980,0.473310472668495,harbaugh
23692,0.47327516656546836,mentiona
33265,0.47327516656546836,sketchaway
10656,0.4732611143881738,degreees
11872,0.47324538396205823,drones
11186,0.47321026653538434,diplomas
38741,0.47321026653538434,uneducated
37062,0.47320918537717377,thrifted
35666,0.473191641804671,supprtng
4914,0.47315709276846396,befuddling
36853,0.4731464754943545,thestatement
38607,0.47314313077927955,ulocal
9296,0.4731382836842024,coordinating
14988,0.47311200429008893,fuckthisweather
32454,0.4731114470447877,sgt
31220,0.47309488024040136,rovio
35862,0.47309488024040136,sweatyangrynerds
38895,0.4730920523570574,unusable
25584,0.4730777728585325,niceandsmooth
1271,0.4730119080707841,46min
6089,0.4730119080707841,boulderbolder
29597,0.4729826541314675,raaininggg
7215,0.4729616945773352,cannonbeach
12883,0.47295299100663707,ery1
37201,0.4729326709729183,tidbits
6642,0.47292854526867867,buda
4147,0.4729181936584622,ayes
4512,0.4729144723197432,bareback
36766,0.4729144364021634,thefangoeson
34625,0.47290302885209845,stamos
33746,0.4728940604562821,snowwwwwwww
23607,0.4728800358066519,mehlting
42021,0.4728616186882451,yukmodeoff
40741,0.47283455870288443,whyaustin
28676,0.4728281913645819,potpourri
11822,0.4728239632268811,drgrees
33242,0.47280426492815547,skarnales
21163,0.4727969488717085,laaaammeee
20622,0.4727795781204526,keren
23852,0.4727795781204526,michiana
9563,0.47277484148744825,cpi
21866,0.4727739477418573,lifeindaforks
22497,0.4727672933882332,loveforever
5404,0.4727507949144864,bitchess
36354,0.4727271929358765,teamcoldweather
4913,0.4727252788197656,befre
8532,0.4727252788197656,cmes
23917,0.4727092121232886,midwestbroproblems
23531,0.47269246435206075,meantweet
5100,0.47260871768860996,bestdogever
34784,0.47260160446510247,steer
6275,0.472598935376873,breaky
35069,0.472598935376873,strech
11815,0.4725724563331126,dresshalfnakedflow
5170,0.4725529058811048,bfast
23738,0.4725205425171747,meso
37960,0.47251526372181957,trendsetter
27050,0.47250414303538124,overschool
12915,0.4725034946698198,espadrilles
18546,0.47249494569484635,idareyou
29716,0.47249494569484635,rainharder
11707,0.47248255366212494,downnn
14904,0.47248255366212494,fts
2487,0.4724697120798575,aeration
10957,0.4724697120798575,dethatch
24047,0.4724697120798575,minnesnowta
18485,0.4724668996653801,iblamerebeccablack
24568,0.4724668996653801,morrision
31511,0.47246616137650577,saki
19622,0.47246446616031496,itistheendoftheworldbecause
4863,0.4724279997987189,beddddd
18789,0.4724279997987189,imabigkidnow
39550,0.4724270204461932,voip
9927,0.4724142320224433,cub
16268,0.472378957038887,graydar
32604,0.47236441324191636,shemighthaveadick
19625,0.47230080846315203,itneverrainsonyourbday
30535,0.4722698948228212,requesting
12279,0.47226569337628355,edgefield
11936,0.4722635219089135,dsum11
36716,0.47225991113697185,thatsrare
34802,0.4722530479864122,stephanie
15574,0.47221091157262246,gettingrainedonisabitch
15924,0.47218558430584984,goldsby
30170,0.4721798354388565,redecorating
10196,0.4721583568707408,dailyinspiration
18731,0.4721583568707408,illustration
365,0.4721470397100889,136th
12372,0.4721060017260013,effyouwind
33830,0.4720739690762232,soevil
36143,0.4720739690762232,taller
21002,0.47202098128457726,kpnx
27933,0.47202098128457726,phoenixvillephoenix
23009,0.47200909442908084,mamba
36017,0.4719987638434835,syttende
18761,0.4719699290749396,ilovemynewjob
22410,0.4719633081531654,lordicanttakethisheat
34101,0.4719633081531654,southaven
22519,0.4719359969032644,lovemothernature
12849,0.47193006697754886,erica
19594,0.47193006697754886,itain
39776,0.47192595953202626,wallington
7120,0.47188182525132594,cambs
13319,0.47188182525132594,eyesontheroad
40906,0.47188182525132594,windowshopping
15426,0.4718551108937794,geeeze
34809,0.4718551108937794,stephyy
39594,0.4718551108937794,voyaging
26568,0.47183506843156864,omq
39883,0.47183506843156864,warninq
2945,0.47178716261297193,almo
29193,0.47177613422280945,providers
37262,0.4717703496345698,timbre
23254,0.4717676934252531,marysville
7509,0.4717664627420214,catsanddogs
12839,0.47175671490177573,erb
29043,0.47175671490177573,proctoring
1144,0.47172144162328666,3lovin
22977,0.47169201154745216,maligo
38600,0.47169201154745216,ulaaan
6073,0.4716865611549143,botting
36599,0.4716865611549143,tet
39807,0.4716865611549143,waning
34022,0.47168483248460663,soreasfuck
39997,0.47167637889429204,waterslide
19202,0.4716757715355094,inquirer
20490,0.47164225009027416,kawaihae
36748,0.4716377139516888,thebandperry
38254,0.4716311700341432,tuque
5921,0.4715986420856332,boogying
10056,0.4715959137480597,curves
6736,0.47157938309721337,bumbaclot
555,0.47156973667457236,19c
21514,0.47156973667457236,lba
26324,0.4715441996264565,oe
38988,0.4715441996264565,urbannights
34894,0.47154029726127994,stitch
13900,0.4715220778861403,finall
28414,0.4715220778861403,pointsforindy
41745,0.47149172870169564,yeahforpatches
11932,0.47148557215890746,dsmstartupdrinks
8658,0.47146493576258336,coldanddamp
3921,0.47146485505622043,attt
24837,0.47146485505622043,mujeres
2824,0.4714623530857639,alfani
19759,0.4714623530857639,izod
34901,0.4714504236670463,stlillmakemoneythough
17827,0.47140595408918906,holidayed
2476,0.4714024232071785,advilpm
6871,0.4713947572128353,butitsmay
22976,0.47136159089058394,malicious
24320,0.47132178252022455,mody
8398,0.4713093973553605,clickable
41157,0.47128796288807573,womenbuild
28134,0.4712759311149464,pist
31624,0.47126431833951277,sandwiched
27342,0.4712391582739743,parenthood
4217,0.4712196708919774,babymama
8560,0.471113107242693,coahoma
24828,0.4710901223508118,muggyweather
39936,0.4710901223508118,wasntpreparedforthisheat
17936,0.4710731711774586,honk
27871,0.4710659460755885,pfizer
12871,0.4710588539493271,errrrrbody
32661,0.4710588539493271,shiiiiiid
15602,0.47105149277797786,ghc500
18456,0.47104615950815193,iah
19313,0.47104615950815193,intercontinental
943,0.4709965620993405,2xfunny
24754,0.4709669670565626,msstate
4344,0.47093947523559404,bahhh
30846,0.47093947523559404,rightttt
25444,0.470939137045278,netweather
14494,0.4709330174069381,forsee
28497,0.4709330174069381,pooetry
28502,0.4709330174069381,pooin
35262,0.47091374548538645,submitting
25437,0.4709109789175537,netherlands
3323,0.4709008881059391,antlers
18641,0.47087701544002286,ihate287
12402,0.47086628514429507,eisenhower
36725,0.47086011298783553,thatswhyitssogreenhere
39535,0.47082641268859104,vocalizing
33664,0.4707564216861955,sneeeezinnngggg
15454,0.470755330527643,gemini
5801,0.4707351213641531,boddington
41630,0.4707351213641531,xyience
35006,0.47071634296451015,storytime
19832,0.47070507759482594,jamey
13881,0.47070364957593497,filly
36612,0.47067488247083344,texasblood
33623,0.47065723547613275,smyth
40632,0.4706228768016525,whipoorwill
11241,0.47061118855100925,discgolf
20670,0.47061118855100925,khalifa
18324,0.4706048067512926,huney
13899,0.47059983853309373,finalized
28781,0.47059069633771944,prayforsafety
36390,0.47057629627067316,teamster
38183,0.47055160479425195,ttimel
39756,0.47054569355366965,walkforanimals
39168,0.4705116563233285,valentino
37468,0.470511358894505,todoinla
30663,0.4705102764434439,rett
7536,0.47050180145634163,cavemen
33774,0.47047791512454723,soakinginthesunwhileitlasts
8360,0.47047629951823944,cleansing
11551,0.47047457618430555,donato
34066,0.4704721235219863,soulklap
38082,0.47044660461226095,trousdale
39014,0.470440720721116,urumagicofhis
20978,0.4704376722288196,koolin
7670,0.47041817887878706,cerulean
6109,0.47038050520763935,bournville
20782,0.47038050520763935,kingsnorton
34889,0.47038050520763935,stirchley
2280,0.4703795712109866,accually
34678,0.4703795712109866,starta
515,0.47036667141826044,1943
18025,0.47036667141826044,horne
21684,0.47036667141826044,lena
23725,0.47035169203776095,merrier
33603,0.4703226862989379,smoothing
38504,0.47032013488362984,uahs
27614,0.4703162278947459,pecos
35079,0.4702902609845194,strengthens
36155,0.4702845561563331,tami
3478,0.4702798837657,apsychicouttagradschoolplease
40517,0.4702798837657,whatstheweatherman
22376,0.47024611481258904,looooong
15074,0.47023174429428755,fune
29273,0.47022172247063315,puffed
25744,0.47017300987277155,noahsarc
18730,0.47011796861834043,illustrate
20167,0.4701007167612139,jonjon
11025,0.4700925425196028,dgb
36891,0.47008144698374005,thigh
5448,0.4700797234599992,bl11
6357,0.47004368670426205,bridgethegap
41541,0.47003140261700965,wye
10357,0.4700003609146913,darlins
7150,0.4699694942468931,campin
15672,0.4699384608979646,ginnifer
20610,0.4699231676525847,kentlands
27846,0.46990928507656576,petcopark
24359,0.4698865299819248,moline
23463,0.4698692321176623,mcfarland
33620,0.46984213325995544,smut
14412,0.4698342802179141,forcasting
6069,0.4698212975832143,bothery
30985,0.4698109131693449,robards
35588,0.46980852247674676,sunsmile
6294,0.46980416212271614,breeeeez
16968,0.46980416212271614,happyplace
4933,0.4697873847492594,behaviors
8902,0.4697655527572749,compiled
21831,0.4697655527572749,librarians
30908,0.46976395429608875,ritz
35528,0.46976395429608875,sundeck
3217,0.469758561711497,angryfatty
14650,0.4697557058450814,frconians
37874,0.4696373696727307,transformers
2853,0.46962967531118166,alium
6862,0.46962967531118166,bustin
4061,0.46962421091127116,avoidinglightning
27576,0.469604877922213,pdxproblems
24683,0.4695922758452604,mouthfeel
34285,0.4695922758452604,spiciness
5670,0.4695829879351462,bloomi
2399,0.46957465027198364,adequate
29591,0.46957465027198364,r2
37623,0.4695645070268344,topiary
4631,0.4695407317358495,bathin
20271,0.46953013244480796,jumpstarting
28738,0.4695122834560249,ppssshhh
31517,0.4695064346813201,salary
40425,0.4695064346813201,wetballs
25950,0.4695063414055653,notethat
10172,0.469458508247686,dadofateen
27917,0.46945662226678997,phillip
17410,0.4694467742420585,helloooooo
16275,0.46944644830108,grdbrkng
22978,0.46944644830108,maliheh
40008,0.46944268238431364,watkindofluvisdat
10951,0.4694082846606183,deteriorating
36601,0.4694082846606183,teton
13638,0.46940333195181244,fcken
8997,0.4693843588033146,conditioneer
14690,0.4693843588033146,freeeeeeezing
36443,0.4693501832803805,teed
28845,0.46934938787505764,prehaps
28073,0.46934357221346507,pincess
7712,0.46933210284619875,chalet
5311,0.46932957573818185,billi
22319,0.4693164714225466,longbow
20528,0.4692966540012621,kdet
3345,0.46926715382323386,anyghing
19829,0.4692185969887661,jameson
3185,0.46921628769788176,andre3000
5661,0.46916584699058317,bloodymary
8559,0.46911892630617197,coachman
32071,0.46911892630617197,seablues
21414,0.4690904532025329,latryx
188,0.4690310798854989,100th
38873,0.46895297682471215,unsexy
29795,0.4689523063471933,ramon
10031,0.4689430952867022,curlyhair
14833,0.4689430952867022,frizzyhair
8798,0.4689229663229924,comf
39813,0.4689229663229924,wannagohome
11639,0.4689120742484238,dorothyii
40289,0.4689120742484238,wegotcows
20863,0.4689107813993089,kms
35324,0.468876741790478,sucks2suck
5409,0.4688605023741724,bitchinday
29239,0.4688605023741724,psychh
30696,0.4688552812482737,revies
33426,0.46884725197404814,sleepysaturday
28524,0.468837266905597,poorchoices
3503,0.46883681579615555,aracontent
32632,0.4688314218856645,shhdonttellthemtho
9139,0.46879159470168236,consume
14319,0.46877849774253216,foggier
40902,0.4687675645625833,windowpane
40092,0.4687221745527047,wdw
16974,0.4687151371936899,happythursday
22462,0.46871493086240684,louisana
4016,0.4686941664668381,avail
12941,0.4686897243277132,essie
36495,0.4686771283420741,temperamental
8990,0.46867070444220316,condi
39024,0.4686657455171144,usactnt
11042,0.46866405914632864,dhese
11309,0.46863758803028166,dispair
9884,0.468580206551011,cryc
27377,0.4685752718297768,parrots
25053,0.46857343292821324,nabesna
2892,0.46854717623580344,alliant
8250,0.4685155930586942,circled
16737,0.46850892961860724,hahab
27874,0.46847973291444667,pfnews
5783,0.46847511840261297,bob_newhart
33920,0.46847033549177686,someonesgoingtogetshot
15985,0.4684676574099553,goodmorningeveryone
38759,0.46842898722581194,unflawed
35761,0.4684267714916298,suunnny
21768,0.46842230528727297,letthewestsideride2nite
9454,0.46840118135925846,couldntaskformore
12717,0.46836208487319586,enoughrt
34816,0.46836042980081877,stepyourgameup
40596,0.4683454420807656,wherethefunneverstops
26721,0.46833847522068744,operated
12800,0.4683042089410486,epicwillow
27888,0.4683042089410486,pharmacist
14640,0.46829360316247065,frapps
15738,0.4682915114049081,gladstone
13148,0.46821508852556293,exchanging
40200,0.46818694740777006,weathertap
39815,0.4681555344198095,wannaworkonmytan
